Year,GeoTypeName,Borough,Geography,Geography ID,Indicator Name,Number,Percent,Notes Number,Notes Percent
2013-17,Neighborhood (community district),Staten Island, Tottenville and Great Kills (CD3),503,Poverty,"11,482",7,,
2009-13,Neighborhood (community district),Manhattan, Upper East Side (CD8),108,Poverty,"14,438",6.8,,
2010-14,Neighborhood (community district),Manhattan, Upper East Side (CD8),108,Poverty,"15,612",7.2,,
2011-15,Neighborhood (community district),Manhattan, Upper East Side (CD8),108,Poverty,"14,348",6.6,,
2012-16,Neighborhood (community district),Manhattan, Upper East Side (CD8),108,Poverty,"14,588",6.7,,
2013-17,Neighborhood (community district),Manhattan, Upper East Side (CD8),108,Poverty,"13,604",6.2,,
2009-13,Neighborhood (community district),Manhattan, Upper West Side (CD7),107,Poverty,"19,569",10.1,,
2010-14,Neighborhood (community district),Manhattan, Upper West Side (CD7),107,Poverty,"19,190",9.9,,
2011-15,Neighborhood (community district),Manhattan, Upper West Side (CD7),107,Poverty,"19,121",10,,
2012-16,Neighborhood (community district),Manhattan, Upper West Side (CD7),107,Poverty,"18,943",9.9,,
2013-17,Neighborhood (community district),Manhattan, Upper West Side (CD7),107,Poverty,"19,387",10.1,,
2009-13,Neighborhood (community district),Manhattan, Washington Heights and Inwood (CD12),112,Poverty,"53,858",26,,
2010-14,Neighborhood (community district),Manhattan, Washington Heights and Inwood (CD12),112,Poverty,"52,224",24.8,,
2011-15,Neighborhood (community district),Manhattan, Washington Heights and Inwood (CD12),112,Poverty,"54,086",25.4,,
2012-16,Neighborhood (community district),Manhattan, Washington Heights and Inwood (CD12),112,Poverty,"54,142",25.2,,
2013-17,Neighborhood (community district),Manhattan, Washington Heights and Inwood (CD12),112,Poverty,"51,404",23.6,,
2009-13,Neighborhood (community district),Bronx, Williamsbridge and Baychester (CD12),212,Poverty,"27,371",19.3,,
2010-14,Neighborhood (community district),Bronx, Williamsbridge and Baychester (CD12),212,Poverty,"27,793",19.8,,
2011-15,Neighborhood (community district),Bronx, Williamsbridge and Baychester (CD12),212,Poverty,"28,222",19.9,,
2012-16,Neighborhood (community district),Bronx, Williamsbridge and Baychester (CD12),212,Poverty,"27,787",19.4,,
2013-17,Neighborhood (community district),Bronx, Williamsbridge and Baychester (CD12),212,Poverty,"26,989",18.5,,
2009-13,Neighborhood (community district),Queens, Woodside and Sunnyside (CD2),402,Poverty,"17,412",13.4,,
2010-14,Neighborhood (community district),Queens, Woodside and Sunnyside (CD2),402,Poverty,"19,413",14.4,,
2011-15,Neighborhood (community district),Queens, Woodside and Sunnyside (CD2),402,Poverty,"20,230",14.7,,
2012-16,Neighborhood (community district),Queens, Woodside and Sunnyside (CD2),402,Poverty,"18,999",13.8,,
2013-17,Neighborhood (community district),Queens, Woodside and Sunnyside (CD2),402,Poverty,"17,600",12.8,,
2009-13,Neighborhood (NTA),Bronx, Allerton-Pelham Gardens,531,Poverty,"4,283",13.5,,
2010-14,Neighborhood (NTA),Bronx, Allerton-Pelham Gardens,531,Poverty,"4,123",12.9,,
2011-15,Neighborhood (NTA),Bronx, Allerton-Pelham Gardens,531,Poverty,"4,205",13.2,,
2012-16,Neighborhood (NTA),Bronx, Allerton-Pelham Gardens,531,Poverty,"4,208",13.7,,
2013-17,Neighborhood (NTA),Bronx, Allerton-Pelham Gardens,531,Poverty,"3,737",12.3,,
2009-13,Neighborhood (NTA),Staten Island, Annadale-Huguenot-Prince's Bay-Eltingville,8501,Poverty,"1,942",6.8,,
2010-14,Neighborhood (NTA),Staten Island, Annadale-Huguenot-Prince's Bay-Eltingville,8501,Poverty,"2,022",7,,
2011-15,Neighborhood (NTA),Staten Island, Annadale-Huguenot-Prince's Bay-Eltingville,8501,Poverty,"1,562",5.4,,
2012-16,Neighborhood (NTA),Staten Island, Annadale-Huguenot-Prince's Bay-Eltingville,8501,Poverty,"1,572",5.5,,
2013-17,Neighborhood (NTA),Staten Island, Annadale-Huguenot-Prince's Bay-Eltingville,8501,Poverty,"1,577",5.5,,
2009-13,Neighborhood (NTA),Staten Island, Arden Heights,8548,Poverty,"1,406",5.7,,
2010-14,Neighborhood (NTA),Staten Island, Arden Heights,8548,Poverty,"1,351",5.3,,
2011-15,Neighborhood (NTA),Staten Island, Arden Heights,8548,Poverty,"1,824",7,,
2012-16,Neighborhood (NTA),Staten Island, Arden Heights,8548,Poverty,"1,838",7,,
2013-17,Neighborhood (NTA),Staten Island, Arden Heights,8548,Poverty,"1,852",7,,
2009-13,Neighborhood (NTA),Queens, Astoria,8170,Poverty,"12,844",17.1,,
2010-14,Neighborhood (NTA),Queens, Astoria,8170,Poverty,"12,386",16.1,,
2011-15,Neighborhood (NTA),Queens, Astoria,8170,Poverty,"12,601",16.3,,
2012-16,Neighborhood (NTA),Queens, Astoria,8170,Poverty,"11,426",14.8,,
2013-17,Neighborhood (NTA),Queens, Astoria,8170,Poverty,"10,943",14.1,,
2009-13,Neighborhood (NTA),Queens, Auburndale,8148,Poverty,"1,634",7.9,,
2010-14,Neighborhood (NTA),Queens, Auburndale,8148,Poverty,"1,680",8,,
2011-15,Neighborhood (NTA),Queens, Auburndale,8148,Poverty,"1,470",7.1,,
2012-16,Neighborhood (NTA),Queens, Auburndale,8148,Poverty,"1,293",6.3,,
2013-17,Neighborhood (NTA),Queens, Auburndale,8148,Poverty,"1,280",6.2,,
2009-13,Neighborhood (NTA),Queens, Baisley Park,8176,Poverty,"4,606",13,,
2010-14,Neighborhood (NTA),Queens, Baisley Park,8176,Poverty,"5,491",14.9,,
2011-15,Neighborhood (NTA),Queens, Baisley Park,8176,Poverty,"5,658",14.8,,
2012-16,Neighborhood (NTA),Queens, Baisley Park,8176,Poverty,"5,428",14,,
2013-17,Neighborhood (NTA),Queens, Baisley Park,8176,Poverty,"4,759",11.8,,
2009-13,Neighborhood (NTA),Brooklyn, Bath Beach,4727,Poverty,"4,441",15.2,,
2010-14,Neighborhood (NTA),Brooklyn, Bath Beach,4727,Poverty,"5,014",15.8,,
2011-15,Neighborhood (NTA),Brooklyn, Bath Beach,4727,Poverty,"5,557",16.9,,
2012-16,Neighborhood (NTA),Brooklyn, Bath Beach,4727,Poverty,"4,722",14.3,,
2013-17,Neighborhood (NTA),Brooklyn, Bath Beach,4727,Poverty,"5,064",15.5,,
2009-13,Neighborhood (NTA),Manhattan, Battery Park City-Lower Manhattan,6125,Poverty,"2,893",7.4,,
2010-14,Neighborhood (NTA),Manhattan, Battery Park City-Lower Manhattan,6125,Poverty,"3,130",7.6,,
2011-15,Neighborhood (NTA),Manhattan, Battery Park City-Lower Manhattan,6125,Poverty,"3,147",7.3,,
2012-16,Neighborhood (NTA),Manhattan, Battery Park City-Lower Manhattan,6125,Poverty,"3,557",8,,
2013-17,Neighborhood (NTA),Manhattan, Battery Park City-Lower Manhattan,6125,Poverty,"3,326",7.4,,
2009-13,Neighborhood (NTA),Brooklyn, Bay Ridge,4731,Poverty,"13,703",16.2,,
2010-14,Neighborhood (NTA),Brooklyn, Bay Ridge,4731,Poverty,"14,354",17,,
2011-15,Neighborhood (NTA),Brooklyn, Bay Ridge,4731,Poverty,"12,992",15.8,,
2012-16,Neighborhood (NTA),Brooklyn, Bay Ridge,4731,Poverty,"12,266",15.5,,
2013-17,Neighborhood (NTA),Brooklyn, Bay Ridge,4731,Poverty,"11,700",14.7,,
2009-13,Neighborhood (NTA),Queens, Bayside-Bayside Hills,8146,Poverty,"3,789",8.3,,
2010-14,Neighborhood (NTA),Queens, Bayside-Bayside Hills,8146,Poverty,"3,374",7.3,,
2011-15,Neighborhood (NTA),Queens, Bayside-Bayside Hills,8146,Poverty,"3,767",8.3,,
2012-16,Neighborhood (NTA),Queens, Bayside-Bayside Hills,8146,Poverty,"3,256",7.3,,
2013-17,Neighborhood (NTA),Queens, Bayside-Bayside Hills,8146,Poverty,"3,610",8.1,,
2009-13,Neighborhood (NTA),Brooklyn, Bedford,4775,Poverty,"25,120",35.6,,
2010-14,Neighborhood (NTA),Brooklyn, Bedford,4775,Poverty,"24,416",34.3,,
2011-15,Neighborhood (NTA),Brooklyn, Bedford,4775,Poverty,"25,576",35.3,,
2012-16,Neighborhood (NTA),Brooklyn, Bedford,4775,Poverty,"25,742",34.4,,
2013-17,Neighborhood (NTA),Brooklyn, Bedford,4775,Poverty,"25,483",33.3,,
2009-13,Neighborhood (NTA),Bronx, Bedford Park-Fordham North,505,Poverty,"17,660",33.5,,
2010-14,Neighborhood (NTA),Bronx, Bedford Park-Fordham North,505,Poverty,"17,780",33.5,,
2011-15,Neighborhood (NTA),Bronx, Bedford Park-Fordham North,505,Poverty,"17,862",32.5,,
2012-16,Neighborhood (NTA),Bronx, Bedford Park-Fordham North,505,Poverty,"18,637",33.5,,
2013-17,Neighborhood (NTA),Bronx, Bedford Park-Fordham North,505,Poverty,"19,238",33.5,,
2009-13,Neighborhood (NTA),Queens, Bellerose,8143,Poverty,"2,499",9.4,,
2010-14,Neighborhood (NTA),Queens, Bellerose,8143,Poverty,"2,760",10.5,,
2011-15,Neighborhood (NTA),Queens, Bellerose,8143,Poverty,"2,700",10.1,,
2012-16,Neighborhood (NTA),Queens, Bellerose,8143,Poverty,"2,952",11.2,,
2013-17,Neighborhood (NTA),Queens, Bellerose,8143,Poverty,"2,760",10,,
2009-13,Neighborhood (NTA),Bronx, Belmont,506,Poverty,"10,690",45.6,,
2010-14,Neighborhood (NTA),Bronx, Belmont,506,Poverty,"11,334",46.1,,
2011-15,Neighborhood (NTA),Bronx, Belmont,506,Poverty,"11,556",45,,
2012-16,Neighborhood (NTA),Bronx, Belmont,506,Poverty,"11,804",44.4,,
2013-17,Neighborhood (NTA),Bronx, Belmont,506,Poverty,"11,394",41.9,,
2009-13,Neighborhood (NTA),Brooklyn, Bensonhurst East,4729,Poverty,"9,559",15.9,,
2010-14,Neighborhood (NTA),Brooklyn, Bensonhurst East,4729,Poverty,"9,639",15.6,,
2011-15,Neighborhood (NTA),Brooklyn, Bensonhurst East,4729,Poverty,"11,307",17.7,,
2012-16,Neighborhood (NTA),Brooklyn, Bensonhurst East,4729,Poverty,"12,380",19.3,,
2013-17,Neighborhood (NTA),Brooklyn, Bensonhurst East,4729,Poverty,"11,846",18,,
2009-13,Neighborhood (NTA),Brooklyn, Bensonhurst West,4728,Poverty,"15,988",18,,
2010-14,Neighborhood (NTA),Brooklyn, Bensonhurst West,4728,Poverty,"17,507",19.3,,
2011-15,Neighborhood (NTA),Brooklyn, Bensonhurst West,4728,Poverty,"17,833",19.3,,
2012-16,Neighborhood (NTA),Brooklyn, Bensonhurst West,4728,Poverty,"16,707",18.3,,
2013-17,Neighborhood (NTA),Brooklyn, Bensonhurst West,4728,Poverty,"16,320",17.6,,
2009-13,Neighborhood (NTA),Brooklyn, Borough Park,4788,Poverty,"37,969",35.9,,
2010-14,Neighborhood (NTA),Brooklyn, Borough Park,4788,Poverty,"40,631",37.3,,
2011-15,Neighborhood (NTA),Brooklyn, Borough Park,4788,Poverty,"39,801",37.3,,
2012-16,Neighborhood (NTA),Brooklyn, Borough Park,4788,Poverty,"40,318",38.3,,
2013-17,Neighborhood (NTA),Brooklyn, Borough Park,4788,Poverty,"38,891",37.1,,
2009-13,Neighborhood (NTA),Queens, Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,8110,Poverty,"2,147",7.5,,
2010-14,Neighborhood (NTA),Queens, Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,8110,Poverty,"2,122",7.5,,
2011-15,Neighborhood (NTA),Queens, Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,8110,Poverty,"1,827",6.8,,
2012-16,Neighborhood (NTA),Queens, Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,8110,Poverty,"1,856",6.8,,
2013-17,Neighborhood (NTA),Queens, Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,8110,Poverty,"2,039",7.6,,
2009-13,Neighborhood (NTA),Queens, Briarwood-Jamaica Hills,8135,Poverty,"5,850",15.5,,
2010-14,Neighborhood (NTA),Queens, Briarwood-Jamaica Hills,8135,Poverty,"6,186",15.8,,
2011-15,Neighborhood (NTA),Queens, Briarwood-Jamaica Hills,8135,Poverty,"6,488",16.3,,
2012-16,Neighborhood (NTA),Queens, Briarwood-Jamaica Hills,8135,Poverty,"6,426",15.6,,
2013-17,Neighborhood (NTA),Queens, Briarwood-Jamaica Hills,8135,Poverty,"6,593",15.5,,
2009-13,Neighborhood (NTA),Brooklyn, Brighton Beach,4719,Poverty,"8,713",26.9,,
2010-14,Neighborhood (NTA),Brooklyn, Brighton Beach,4719,Poverty,"9,287",28.1,,
2011-15,Neighborhood (NTA),Brooklyn, Brighton Beach,4719,Poverty,"9,067",27.3,,
2012-16,Neighborhood (NTA),Brooklyn, Brighton Beach,4719,Poverty,"9,099",26.9,,
2013-17,Neighborhood (NTA),Brooklyn, Brighton Beach,4719,Poverty,"9,268",26.1,,
2009-13,Neighborhood (NTA),Bronx, Bronxdale,507,Poverty,"8,367",24.6,,
2010-14,Neighborhood (NTA),Bronx, Bronxdale,507,Poverty,"9,046",25.8,,
2011-15,Neighborhood (NTA),Bronx, Bronxdale,507,Poverty,"10,493",29.1,,
2012-16,Neighborhood (NTA),Bronx, Bronxdale,507,Poverty,"10,290",27.8,,
2013-17,Neighborhood (NTA),Bronx, Bronxdale,507,Poverty,"10,254",27.3,,
2009-13,Neighborhood (NTA),Brooklyn, Brooklyn Heights-Cobble Hill,4709,Poverty,"2,345",10.3,,
2010-14,Neighborhood (NTA),Brooklyn, Brooklyn Heights-Cobble Hill,4709,Poverty,"2,201",10,,
2011-15,Neighborhood (NTA),Brooklyn, Brooklyn Heights-Cobble Hill,4709,Poverty,"2,342",10.6,,
2012-16,Neighborhood (NTA),Brooklyn, Brooklyn Heights-Cobble Hill,4709,Poverty,"2,291",10.3,,
2013-17,Neighborhood (NTA),Brooklyn, Brooklyn Heights-Cobble Hill,4709,Poverty,"1,933",8.6,,
2009-13,Neighborhood (NTA),Brooklyn, Brownsville,4781,Poverty,"22,430",38.8,,
2010-14,Neighborhood (NTA),Brooklyn, Brownsville,4781,Poverty,"23,811",40,,
2011-15,Neighborhood (NTA),Brooklyn, Brownsville,4781,Poverty,"24,213",40.1,,
2012-16,Neighborhood (NTA),Brooklyn, Brownsville,4781,Poverty,"23,424",39.9,,
2013-17,Neighborhood (NTA),Brooklyn, Brownsville,4781,Poverty,"24,010",43.1,,
2009-13,Neighborhood (NTA),Brooklyn, Bushwick North,4777,Poverty,"20,492",32.2,,
2010-14,Neighborhood (NTA),Brooklyn, Bushwick North,4777,Poverty,"19,543",31,,
2011-15,Neighborhood (NTA),Brooklyn, Bushwick North,4777,Poverty,"18,319",29.7,,
2012-16,Neighborhood (NTA),Brooklyn, Bushwick North,4777,Poverty,"18,191",30.1,,
2013-17,Neighborhood (NTA),Brooklyn, Bushwick North,4777,Poverty,"16,793",28.2,,
2009-13,Neighborhood (NTA),Brooklyn, Bushwick South,4778,Poverty,"20,932",28.5,,
2010-14,Neighborhood (NTA),Brooklyn, Bushwick South,4778,Poverty,"20,717",27.8,,
2011-15,Neighborhood (NTA),Brooklyn, Bushwick South,4778,Poverty,"21,507",29,,
2012-16,Neighborhood (NTA),Brooklyn, Bushwick South,4778,Poverty,"20,334",27.3,,
2013-17,Neighborhood (NTA),Brooklyn, Bushwick South,4778,Poverty,"19,985",26.6,,
2009-13,Neighborhood (NTA),Queens, Cambria Heights,8133,Poverty,"1,035",5.3,,
2010-14,Neighborhood (NTA),Queens, Cambria Heights,8133,Poverty,948,4.8,,
2011-15,Neighborhood (NTA),Queens, Cambria Heights,8133,Poverty,828,4.3,,
2012-16,Neighborhood (NTA),Queens, Cambria Heights,8133,Poverty,751,3.9,,
2013-17,Neighborhood (NTA),Queens, Cambria Heights,8133,Poverty,902,4.4,,
2009-13,Neighborhood (NTA),Brooklyn, Canarsie,4750,Poverty,"11,945",13.9,,
2010-14,Neighborhood (NTA),Brooklyn, Canarsie,4750,Poverty,"13,198",15.2,,
2011-15,Neighborhood (NTA),Brooklyn, Canarsie,4750,Poverty,"13,699",15.8,,
2012-16,Neighborhood (NTA),Brooklyn, Canarsie,4750,Poverty,"12,877",14.7,,
2013-17,Neighborhood (NTA),Brooklyn, Canarsie,4750,Poverty,"12,294",13.9,,
2009-13,Neighborhood (NTA),Brooklyn, Carroll Gardens-Columbia Street-Red Hook,4733,Poverty,"5,870",15,,
2010-14,Neighborhood (NTA),Brooklyn, Carroll Gardens-Columbia Street-Red Hook,4733,Poverty,"6,014",15.1,,
2011-15,Neighborhood (NTA),Brooklyn, Carroll Gardens-Columbia Street-Red Hook,4733,Poverty,"5,954",14.7,,
2012-16,Neighborhood (NTA),Brooklyn, Carroll Gardens-Columbia Street-Red Hook,4733,Poverty,"5,744",13.7,,
2013-17,Neighborhood (NTA),Brooklyn, Carroll Gardens-Columbia Street-Red Hook,4733,Poverty,"5,708",13.2,,
2009-13,Neighborhood (NTA),Manhattan, Central Harlem North-Polo Grounds,6103,Poverty,"22,767",28.9,,
2010-14,Neighborhood (NTA),Manhattan, Central Harlem North-Polo Grounds,6103,Poverty,"24,423",30.2,,
2011-15,Neighborhood (NTA),Manhattan, Central Harlem North-Polo Grounds,6103,Poverty,"24,021",29.1,,
2012-16,Neighborhood (NTA),Manhattan, Central Harlem North-Polo Grounds,6103,Poverty,"25,250",29.6,,
2013-17,Neighborhood (NTA),Manhattan, Central Harlem North-Polo Grounds,6103,Poverty,"24,885",28.8,,
2009-13,Neighborhood (NTA),Manhattan, Central Harlem South,6111,Poverty,"12,863",26.9,,
2010-14,Neighborhood (NTA),Manhattan, Central Harlem South,6111,Poverty,"13,177",27.3,,
2011-15,Neighborhood (NTA),Manhattan, Central Harlem South,6111,Poverty,"13,364",27.5,,
2012-16,Neighborhood (NTA),Manhattan, Central Harlem South,6111,Poverty,"13,491",27.2,,
2013-17,Neighborhood (NTA),Manhattan, Central Harlem South,6111,Poverty,"12,479",24.4,,
2009-13,Neighborhood (NTA),Staten Island, Charleston-Richmond Valley-Tottenville,8511,Poverty,"1,157",4.9,,
2010-14,Neighborhood (NTA),Staten Island, Charleston-Richmond Valley-Tottenville,8511,Poverty,"1,328",5.5,,
2011-15,Neighborhood (NTA),Staten Island, Charleston-Richmond Valley-Tottenville,8511,Poverty,"1,196",5,,
2012-16,Neighborhood (NTA),Staten Island, Charleston-Richmond Valley-Tottenville,8511,Poverty,"1,511",6.2,,
2013-17,Neighborhood (NTA),Staten Island, Charleston-Richmond Valley-Tottenville,8511,Poverty,"1,408",5.8,,
2009-13,Neighborhood (NTA),Manhattan, Chinatown,6127,Poverty,"13,775",30.8,,
2010-14,Neighborhood (NTA),Manhattan, Chinatown,6127,Poverty,"12,606",29,,
2011-15,Neighborhood (NTA),Manhattan, Chinatown,6127,Poverty,"12,727",29.2,,
2012-16,Neighborhood (NTA),Manhattan, Chinatown,6127,Poverty,"11,521",26.7,,
2013-17,Neighborhood (NTA),Manhattan, Chinatown,6127,Poverty,"11,792",26.9,,
2009-13,Neighborhood (NTA),Bronx, Claremont-Bathgate,501,Poverty,"14,504",46.9,,
2010-14,Neighborhood (NTA),Bronx, Claremont-Bathgate,501,Poverty,"16,392",50.6,,
2011-15,Neighborhood (NTA),Bronx, Claremont-Bathgate,501,Poverty,"16,858",51,,
2012-16,Neighborhood (NTA),Bronx, Claremont-Bathgate,501,Poverty,"16,840",49.7,,
2013-17,Neighborhood (NTA),Bronx, Claremont-Bathgate,501,Poverty,"16,806",48.2,,
2009-13,Neighborhood (NTA),Manhattan, Clinton,6115,Poverty,"5,447",13.1,,
2010-14,Neighborhood (NTA),Manhattan, Clinton,6115,Poverty,"5,194",12.4,,
2011-15,Neighborhood (NTA),Manhattan, Clinton,6115,Poverty,"5,441",12.6,,
2012-16,Neighborhood (NTA),Manhattan, Clinton,6115,Poverty,"5,585",12.6,,
2013-17,Neighborhood (NTA),Manhattan, Clinton,6115,Poverty,"6,805",14.4,,
2009-13,Neighborhood (NTA),Brooklyn, Clinton Hill,4769,Poverty,"6,813",19.5,,
2010-14,Neighborhood (NTA),Brooklyn, Clinton Hill,4769,Poverty,"7,009",19.4,,
2011-15,Neighborhood (NTA),Brooklyn, Clinton Hill,4769,Poverty,"6,932",18.9,,
2012-16,Neighborhood (NTA),Brooklyn, Clinton Hill,4769,Poverty,"6,490",17.5,,
2013-17,Neighborhood (NTA),Brooklyn, Clinton Hill,4769,Poverty,"5,662",15.3,,
2009-13,Neighborhood (NTA),Queens, College Point,8123,Poverty,"2,617",11,,
2010-14,Neighborhood (NTA),Queens, College Point,8123,Poverty,"3,139",12.9,,
2011-15,Neighborhood (NTA),Queens, College Point,8123,Poverty,"3,478",13.9,,
2012-16,Neighborhood (NTA),Queens, College Point,8123,Poverty,"3,492",13.9,,
2013-17,Neighborhood (NTA),Queens, College Point,8123,Poverty,"3,401",13.8,,
2009-13,Neighborhood (NTA),Bronx, Co-op City,513,Poverty,"4,906",11.1,,
2010-14,Neighborhood (NTA),Bronx, Co-op City,513,Poverty,"4,631",10.2,,
2011-15,Neighborhood (NTA),Bronx, Co-op City,513,Poverty,"4,373",9.5,,
2012-16,Neighborhood (NTA),Bronx, Co-op City,513,Poverty,"4,959",10.6,,
2013-17,Neighborhood (NTA),Bronx, Co-op City,513,Poverty,"4,557",9.8,,
2009-13,Neighborhood (NTA),Queens, Corona,8125,Poverty,"13,244",23.9,,
2010-14,Neighborhood (NTA),Queens, Corona,8125,Poverty,"13,501",23.9,,
2011-15,Neighborhood (NTA),Queens, Corona,8125,Poverty,"13,923",24.4,,
2012-16,Neighborhood (NTA),Queens, Corona,8125,Poverty,"12,049",20.8,,
2013-17,Neighborhood (NTA),Queens, Corona,8125,Poverty,"11,743",19.9,,
2009-13,Neighborhood (NTA),Bronx, Crotona Park East,575,Poverty,"8,383",42,,
2010-14,Neighborhood (NTA),Bronx, Crotona Park East,575,Poverty,"9,243",44.7,,
2011-15,Neighborhood (NTA),Bronx, Crotona Park East,575,Poverty,"9,514",44.5,,
2012-16,Neighborhood (NTA),Bronx, Crotona Park East,575,Poverty,"8,973",41.4,,
2013-17,Neighborhood (NTA),Bronx, Crotona Park East,575,Poverty,"9,169",41.6,,
2009-13,Neighborhood (NTA),Brooklyn, Crown Heights North,4761,Poverty,"30,317",29.9,,
2010-14,Neighborhood (NTA),Brooklyn, Crown Heights North,4761,Poverty,"29,954",29.1,,
2011-15,Neighborhood (NTA),Brooklyn, Crown Heights North,4761,Poverty,"30,248",29,,
2012-16,Neighborhood (NTA),Brooklyn, Crown Heights North,4761,Poverty,"29,523",27.8,,
2013-17,Neighborhood (NTA),Brooklyn, Crown Heights North,4761,Poverty,"28,445",26.1,,
2009-13,Neighborhood (NTA),Brooklyn, Crown Heights South,4763,Poverty,"9,661",23.6,,
2010-14,Neighborhood (NTA),Brooklyn, Crown Heights South,4763,Poverty,"8,665",21.2,,
2011-15,Neighborhood (NTA),Brooklyn, Crown Heights South,4763,Poverty,"8,347",20,,
2012-16,Neighborhood (NTA),Brooklyn, Crown Heights South,4763,Poverty,"8,390",20.2,,
2013-17,Neighborhood (NTA),Brooklyn, Crown Heights South,4763,Poverty,"7,085",17.4,,
2009-13,Neighborhood (NTA),Brooklyn, Cypress Hills-City Line,4783,Poverty,"13,911",30,,
2010-14,Neighborhood (NTA),Brooklyn, Cypress Hills-City Line,4783,Poverty,"14,232",30.2,,
2011-15,Neighborhood (NTA),Brooklyn, Cypress Hills-City Line,4783,Poverty,"12,688",26.4,,
2012-16,Neighborhood (NTA),Brooklyn, Cypress Hills-City Line,4783,Poverty,"12,502",25.6,,
2013-17,Neighborhood (NTA),Brooklyn, Cypress Hills-City Line,4783,Poverty,"11,865",24.2,,
2009-13,Neighborhood (NTA),Queens, Douglas Manor-Douglaston-Little Neck,8145,Poverty,"1,764",7,,
2010-14,Neighborhood (NTA),Queens, Douglas Manor-Douglaston-Little Neck,8145,Poverty,"1,888",7.5,,
2011-15,Neighborhood (NTA),Queens, Douglas Manor-Douglaston-Little Neck,8145,Poverty,"1,892",7.4,,
2012-16,Neighborhood (NTA),Queens, Douglas Manor-Douglaston-Little Neck,8145,Poverty,"1,921",7.5,,
2013-17,Neighborhood (NTA),Queens, Douglas Manor-Douglaston-Little Neck,8145,Poverty,"1,960",7.6,,
2009-13,Neighborhood (NTA),Brooklyn, DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4738,Poverty,"7,994",21.8,,
2010-14,Neighborhood (NTA),Brooklyn, DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4738,Poverty,"8,224",21.2,,
2011-15,Neighborhood (NTA),Brooklyn, DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4738,Poverty,"8,357",20.7,,
2012-16,Neighborhood (NTA),Brooklyn, DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4738,Poverty,"8,606",20.6,,
2013-17,Neighborhood (NTA),Brooklyn, DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4738,Poverty,"9,312",21.3,,
2009-13,Neighborhood (NTA),Brooklyn, Dyker Heights,4730,Poverty,"6,833",14.9,,
2010-14,Neighborhood (NTA),Brooklyn, Dyker Heights,4730,Poverty,"7,441",16,,
2011-15,Neighborhood (NTA),Brooklyn, Dyker Heights,4730,Poverty,"8,006",17.1,,
2012-16,Neighborhood (NTA),Brooklyn, Dyker Heights,4730,Poverty,"8,005",17.6,,
2013-17,Neighborhood (NTA),Brooklyn, Dyker Heights,4730,Poverty,"8,061",18,,
2009-13,Neighborhood (NTA),Bronx, East Concourse-Concourse Village,514,Poverty,"21,432",34.8,,
2010-14,Neighborhood (NTA),Bronx, East Concourse-Concourse Village,514,Poverty,"22,765",35.9,,
2011-15,Neighborhood (NTA),Bronx, East Concourse-Concourse Village,514,Poverty,"23,109",36.6,,
2012-16,Neighborhood (NTA),Bronx, East Concourse-Concourse Village,514,Poverty,"22,626",35.9,,
2013-17,Neighborhood (NTA),Bronx, East Concourse-Concourse Village,514,Poverty,"23,114",36.1,,
2009-13,Neighborhood (NTA),Queens, East Elmhurst,8127,Poverty,"4,446",19,,
2010-14,Neighborhood (NTA),Queens, East Elmhurst,8127,Poverty,"4,597",20.6,,
2011-15,Neighborhood (NTA),Queens, East Elmhurst,8127,Poverty,"4,483",20.4,,
2012-16,Neighborhood (NTA),Queens, East Elmhurst,8127,Poverty,"4,197",19.7,,
2013-17,Neighborhood (NTA),Queens, East Elmhurst,8127,Poverty,"3,897",18.5,,
2009-13,Neighborhood (NTA),Brooklyn, East Flatbush-Farragut,4791,Poverty,"5,919",11.2,,
2010-14,Neighborhood (NTA),Brooklyn, East Flatbush-Farragut,4791,Poverty,"6,398",12.4,,
2011-15,Neighborhood (NTA),Brooklyn, East Flatbush-Farragut,4791,Poverty,"6,811",13,,
2012-16,Neighborhood (NTA),Brooklyn, East Flatbush-Farragut,4791,Poverty,"7,169",13.4,,
2013-17,Neighborhood (NTA),Brooklyn, East Flatbush-Farragut,4791,Poverty,"7,056",13.4,,
2009-13,Neighborhood (NTA),Queens, East Flushing,8152,Poverty,"3,859",14.1,,
2010-14,Neighborhood (NTA),Queens, East Flushing,8152,Poverty,"3,982",14.8,,
2011-15,Neighborhood (NTA),Queens, East Flushing,8152,Poverty,"4,215",15.9,,
2012-16,Neighborhood (NTA),Queens, East Flushing,8152,Poverty,"4,108",15.6,,
2013-17,Neighborhood (NTA),Queens, East Flushing,8152,Poverty,"4,336",16.5,,
2009-13,Neighborhood (NTA),Manhattan, East Harlem North,6134,Poverty,"21,270",36.5,,
2010-14,Neighborhood (NTA),Manhattan, East Harlem North,6134,Poverty,"22,236",37.1,,
